CustomerID,회사명,업종,회사 규모,지역,가입 일자,최근 서비스 이용 날짜,모델명,분류종,구매 갯수,구매 가격,구매 일자,평점,구매 횟수,총 구매 금액,평균 평점,이탈 여부,가입 기간,구매 주기,평균 구매 주기,평균 구매 금액
customer474@naver.com,"Ramirez, Warren and Ortega",라이드 셰어링/카풀 서비스 기업,대기업,강원특별자치도,2021-03-05,2023-09-13,오메가 컴팩트카,승용차 및 SUV,4,92000000,2023-05-04,2,13,1589000000,3.2,0,922,22,48.5,122230769.22136687
customer474@naver.com,"Ramirez, Warren and Ortega",라이드 셰어링/카풀 서비스 기업,대기업,강원특별자치도,2021-03-05,2023-09-13,오메가 컴팩트카,승용차 및 SUV,1,23000000,2023-05-04,2,14,1612000000,3.1,0,922,0,45.1,115142857.13463265
customer474@naver.com,"Ramirez, Warren and Ortega",라이드 셰어링/카풀 서비스 기업,대기업,강원특별자치도,2021-03-05,2023-09-13,스텔라 세단,승용차 및 SUV,5,225000000,2023-06-18,5,15,1837000000,3.2,0,922,45,45.1,122466666.65850222
customer474@naver.com,"Ramirez, Warren and Ortega",라이드 셰어링/카풀 서비스 기업,대기업,강원특별자치도,2021-03-05,2023-09-13,제타 컴팩트카,승용차 및 SUV,1,20000000,2023-06-27,3,16,1857000000,3.2,0,922,9,42.8,116062499.9927461
customer474@naver.com,"Ramirez, Warren and Ortega",라이드 셰어링/카풀 서비스 기업,대기업,강원특별자치도,2021-03-05,2023-09-13,솔라 SUV,승용차 및 SUV,5,250000000,2023-07-01,3,17,2107000000,3.2,0,922,4,40.5,123941176.46329758
customer475@daum.net,"Smith, Hayes and Stanley",건설/산업 장비 대여 업체,중견기업,대구광역시,2022-10-30,2022-11-23,사이버 트럭,상용차 및 픽업트럭,1,60000000,2022-10-30,2,1,60000000,2.0,1,24,0,0.0,59999999.94
customer475@daum.net,"Smith, Hayes and Stanley",건설/산업 장비 대여 업체,중견기업,대구광역시,2022-10-30,2022-11-23,타이탄 카고 트럭,상용차 및 픽업트럭,1,70000000,2022-11-04,2,2,130000000,2.0,1,24,5,2.5,64999999.967499994
customer475@daum.net,"Smith, Hayes and Stanley",건설/산업 장비 대여 업체,중견기업,대구광역시,2022-10-30,2022-11-23,타이탄 카고 트럭,상용차 및 픽업트럭,3,210000000,2022-11-14,5,3,340000000,3.0,1,24,10,5.0,113333333.29555555
customer475@daum.net,"Smith, Hayes and Stanley",건설/산업 장비 대여 업체,중견기업,대구광역시,2022-10-30,2022-11-23,타이탄 카고 트럭,상용차 및 픽업트럭,4,280000000,2022-11-16,4,4,620000000,3.2,1,24,2,4.2,154999999.96125
customer475@daum.net,"Smith, Hayes and Stanley",건설/산업 장비 대여 업체,중견기업,대구광역시,2022-10-30,2022-11-23,타이탄 카고 트럭,상용차 및 픽업트럭,3,210000000,2022-11-20,4,5,830000000,3.4,1,24,4,4.2,165999999.9668
customer475@daum.net,"Smith, Hayes and Stanley",건설/산업 장비 대여 업체,중견기업,대구광역시,2022-10-30,2022-11-23,사이버 트럭,상용차 및 픽업트럭,4,240000000,2022-11-21,1,6,1070000000,3.0,0,24,1,3.7,178333333.3036111
customer475@daum.net,"Smith, Hayes and Stanley",건설/산업 장비 대여 업체,중견기업,대구광역시,2022-10-30,2022-11-23,타이탄 카고 트럭,상용차 및 픽업트럭,5,350000000,2022-11-22,3,7,1420000000,3.0,0,24,1,3.3,202857142.82816327
customer475@daum.net,"Smith, Hayes and Stanley",건설/산업 장비 대여 업체,중견기업,대구광역시,2022-10-30,2022-11-23,타이탄 카고 트럭,상용차 및 픽업트럭,5,350000000,2022-11-22,1,8,1770000000,2.8,0,24,0,2.9,221249999.97234374
customer476@gmail.com,Martin Inc,건설/산업 장비 대여 업체,소기업,대구광역시,2020-04-24,2024-06-16,사이버 트럭,상용차 및 픽업트럭,4,240000000,2023-08-20,1,1,240000000,1.0,0,1514,0,0.0,239999999.76
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,에스트라 세단,승용차 및 SUV,4,260000000,2023-02-18,4,1,260000000,4.0,1,266,0,0.0,259999999.73999998
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,네오 SUV,승용차 및 SUV,1,55000000,2023-03-01,2,2,315000000,3.0,1,266,11,5.5,157499999.92125
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,타이탄 카고 트럭,상용차 및 픽업트럭,5,350000000,2023-04-08,4,3,665000000,3.3,1,266,38,16.3,221666666.59277776
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,제타 컴팩트카,승용차 및 SUV,5,100000000,2023-04-10,4,4,765000000,3.5,1,266,2,12.8,191249999.9521875
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,제타 컴팩트카,승용차 및 SUV,4,80000000,2023-04-28,2,5,845000000,3.2,1,266,18,13.8,168999999.9662
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,사이버 트럭,상용차 및 픽업트럭,3,180000000,2023-04-28,4,6,1025000000,3.3,0,266,0,11.5,170833333.3048611
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,타이탄 카고 트럭,상용차 및 픽업트럭,5,350000000,2023-05-12,1,7,1375000000,3.0,0,266,14,11.9,196428571.4005102
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,루미너스 리무진,승용차 및 SUV,2,180000000,2023-05-28,4,8,1555000000,3.1,0,266,16,12.4,194374999.97570312
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,오메가 컴팩트카,승용차 및 SUV,5,115000000,2023-06-12,5,9,1670000000,3.3,0,266,15,12.7,185555555.53493828
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,타이탄 카고 트럭,상용차 및 픽업트럭,1,70000000,2023-06-25,4,10,1740000000,3.4,0,266,13,12.7,173999999.9826
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,오메가 컴팩트카,승용차 및 SUV,1,23000000,2023-07-25,3,11,1763000000,3.4,0,266,30,14.3,160272727.258157
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,스텔라 세단,승용차 및 SUV,1,45000000,2023-07-29,4,12,1808000000,3.4,0,266,4,13.4,150666666.65411112
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,네오 SUV,승용차 및 SUV,3,165000000,2023-08-09,5,13,1973000000,3.5,0,266,11,13.2,151769230.7575562
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,네오 SUV,승용차 및 SUV,4,220000000,2023-08-30,3,14,2193000000,3.5,0,266,21,13.8,156642857.13166836
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,오메가 컴팩트카,승용차 및 SUV,4,92000000,2023-09-15,4,15,2285000000,3.5,0,266,16,13.9,152333333.32317778
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,솔라 SUV,승용차 및 SUV,4,200000000,2023-09-20,1,16,2485000000,3.4,0,266,5,13.4,155312499.99029297
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,펄스 컴팩트카,승용차 및 SUV,2,50000000,2023-10-16,4,17,2535000000,3.4,0,266,26,14.1,149117647.0500519
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,네오 SUV,승용차 및 SUV,3,165000000,2023-11-04,3,18,2700000000,3.4,0,266,19,14.4,149999999.99166667
customer477@kakao.com,Walker-Bell,운전학원,대기업,서울특별시,2023-02-17,2023-11-10,타이탄 카고 트럭,상용차 및 픽업트럭,5,350000000,2023-11-04,1,19,3050000000,3.3,0,266,0,13.6,160526315.78102493
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,스텔라 세단,승용차 및 SUV,1,45000000,2023-10-30,3,1,45000000,3.0,1,27,0,0.0,44999999.955
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,네오 SUV,승용차 및 SUV,4,220000000,2023-10-31,4,2,265000000,3.5,1,27,1,0.5,132499999.93374999
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,펄스 컴팩트카,승용차 및 SUV,5,125000000,2023-11-02,5,3,390000000,4.0,1,27,2,1.0,129999999.95666666
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,네오 SUV,승용차 및 SUV,5,275000000,2023-11-02,3,4,665000000,3.8,1,27,0,0.8,166249999.9584375
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,솔라 SUV,승용차 및 SUV,2,100000000,2023-11-03,5,5,765000000,4.0,1,27,1,0.8,152999999.9694
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,제타 컴팩트카,승용차 및 SUV,4,80000000,2023-11-03,1,6,845000000,3.5,1,27,0,0.7,140833333.30986112
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,네오 SUV,승용차 및 SUV,3,165000000,2023-11-04,4,7,1010000000,3.6,0,27,1,0.7,144285714.26510203
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,네오 SUV,승용차 및 SUV,3,165000000,2023-11-05,3,8,1175000000,3.5,0,27,1,0.8,146874999.98164064
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,스텔라 세단,승용차 및 SUV,3,135000000,2023-11-05,5,9,1310000000,3.7,0,27,0,0.7,145555555.53938273
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,에스트라 세단,승용차 및 SUV,2,130000000,2023-11-07,4,10,1440000000,3.7,0,27,2,0.8,143999999.9856
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,루미너스 리무진,승용차 및 SUV,4,360000000,2023-11-07,5,11,1800000000,3.8,0,27,0,0.7,163636363.6214876
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,스텔라 세단,승용차 및 SUV,5,225000000,2023-11-07,5,12,2025000000,3.9,0,27,0,0.7,168749999.9859375
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,펄스 컴팩트카,승용차 및 SUV,4,100000000,2023-11-09,1,13,2125000000,3.7,0,27,2,0.8,163461538.4489645
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,펄스 컴팩트카,승용차 및 SUV,4,100000000,2023-11-09,5,14,2225000000,3.8,0,27,0,0.7,158928571.4172194
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,오메가 컴팩트카,승용차 및 SUV,2,46000000,2023-11-10,4,15,2271000000,3.8,0,27,1,0.7,151399999.98990667
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,루미너스 리무진,승용차 및 SUV,2,180000000,2023-11-10,1,16,2451000000,3.6,0,27,0,0.7,153187499.9904258
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,스텔라 세단,승용차 및 SUV,3,135000000,2023-11-10,4,17,2586000000,3.6,0,27,0,0.6,152117647.04987544
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,스텔라 세단,승용차 및 SUV,1,45000000,2023-11-13,3,18,2631000000,3.6,0,27,3,0.8,146166666.6585463
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,오메가 컴팩트카,승용차 및 SUV,3,69000000,2023-11-13,2,19,2700000000,3.5,0,27,0,0.7,142105263.1504155
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,펄스 컴팩트카,승용차 및 SUV,4,100000000,2023-11-14,1,20,2800000000,3.4,0,27,1,0.8,139999999.993
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,네오 SUV,승용차 및 SUV,3,165000000,2023-11-16,3,21,2965000000,3.4,0,27,2,0.8,141190476.18375283
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,네오 SUV,승용차 및 SUV,3,165000000,2023-11-18,5,22,3130000000,3.5,0,27,2,0.9,142272727.26626033
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,오메가 컴팩트카,승용차 및 SUV,2,46000000,2023-11-18,2,23,3176000000,3.4,0,27,0,0.8,138086956.51573536
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,에스트라 세단,승용차 및 SUV,3,195000000,2023-11-21,1,24,3371000000,3.3,0,27,3,0.9,140458333.3274809
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,제타 컴팩트카,승용차 및 SUV,1,20000000,2023-11-22,2,25,3391000000,3.2,0,27,1,0.9,135639999.9945744
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,루미너스 리무진,승용차 및 SUV,2,180000000,2023-11-22,1,26,3571000000,3.2,0,27,0,0.9,137346153.8408713
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,오메가 컴팩트카,승용차 및 SUV,4,92000000,2023-11-22,1,27,3663000000,3.1,0,27,0,0.9,135666666.661642
customer478@hanmail.net,"Morales, White and Stone",렌터카 업체,대기업,서울특별시,2023-10-30,2023-11-26,제타 컴팩트카,승용차 및 SUV,1,20000000,2023-11-23,4,28,3683000000,3.1,0,27,1,0.9,131535714.28101659
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,루미너스 리무진,승용차 및 SUV,5,450000000,2020-07-08,2,1,450000000,2.0,1,659,0,0.0,449999999.54999995
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,스텔라 세단,승용차 및 SUV,1,45000000,2020-08-08,2,2,495000000,2.0,1,659,31,15.5,247499999.87625
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,에스트라 세단,승용차 및 SUV,2,130000000,2020-08-30,5,3,625000000,3.0,1,659,22,17.7,208333333.2638889
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,제타 컴팩트카,승용차 및 SUV,5,100000000,2020-09-12,2,4,725000000,2.8,1,659,13,16.5,181249999.9546875
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,스텔라 세단,승용차 및 SUV,3,135000000,2020-10-03,2,5,860000000,2.6,1,659,21,17.4,171999999.96559998
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,에스트라 세단,승용차 및 SUV,2,130000000,2020-10-19,1,6,990000000,2.3,1,659,16,17.2,164999999.9725
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,펄스 컴팩트카,승용차 및 SUV,2,50000000,2020-11-19,1,7,1040000000,2.1,1,659,31,19.1,148571428.55020407
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,오메가 컴팩트카,승용차 및 SUV,2,46000000,2021-01-04,5,8,1086000000,2.5,1,659,46,22.5,135749999.98303124
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,솔라 SUV,승용차 및 SUV,2,100000000,2021-01-09,5,9,1186000000,2.8,0,659,5,20.6,131777777.7631358
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,오로라 미니버스,버스 및 대형,3,225000000,2021-01-11,2,10,1411000000,2.7,0,659,2,18.7,141099999.98589
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,퓨전 일렉트릭 버스,버스 및 대형,2,240000000,2021-02-12,3,11,1651000000,2.7,0,659,32,19.9,150090909.07726446
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,솔라 SUV,승용차 및 SUV,3,150000000,2021-05-15,3,12,1801000000,2.8,0,659,92,25.9,150083333.32082638
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,솔라 SUV,승용차 및 SUV,3,150000000,2021-05-31,4,13,1951000000,2.8,0,659,16,25.2,150076923.0653787
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,오로라 미니버스,버스 및 대형,1,75000000,2021-06-06,1,14,2026000000,2.7,0,659,6,23.8,144714285.70394897
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,오로라 미니버스,버스 및 대형,1,75000000,2021-06-18,5,15,2101000000,2.9,0,659,12,23.0,140066666.65732887
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,오메가 컴팩트카,승용차 및 SUV,1,23000000,2021-06-30,3,16,2124000000,2.9,0,659,12,22.3,132749999.99170312
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,스텔라 세단,승용차 및 SUV,2,90000000,2021-09-08,4,17,2214000000,2.9,0,659,70,25.1,130235294.10998616
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,펄스 컴팩트카,승용차 및 SUV,4,100000000,2021-10-09,5,18,2314000000,3.1,0,659,31,25.4,128555555.54841357
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,오메가 컴팩트카,승용차 및 SUV,3,69000000,2021-10-15,4,19,2383000000,3.1,0,659,6,24.4,125421052.62497784
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,퓨전 일렉트릭 버스,버스 및 대형,2,240000000,2022-01-14,3,20,2623000000,3.1,0,659,91,27.8,131149999.9934425
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,퓨전 일렉트릭 버스,버스 및 대형,2,240000000,2022-02-03,3,21,2863000000,3.1,0,659,20,27.4,136333333.32684126
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,제타 컴팩트카,승용차 및 SUV,2,40000000,2022-03-05,5,22,2903000000,3.2,0,659,30,27.5,131954545.44854753
customer479@gmail.com,Jones-Lin,정부 및 공공기관,대기업,전라남도,2020-05-23,2022-03-13,네오 SUV,승용차 및 SUV,2,110000000,2022-03-12,3,23,3013000000,3.2,0,659,7,26.6,130999999.99430434
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,펄스 컴팩트카,승용차 및 SUV,3,75000000,2023-04-01,5,1,75000000,5.0,1,120,0,0.0,74999999.925
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,솔라 SUV,승용차 및 SUV,4,200000000,2023-04-05,2,2,275000000,3.5,1,120,4,2.0,137499999.93125
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,루미너스 리무진,승용차 및 SUV,3,270000000,2023-04-22,5,3,545000000,4.0,1,120,17,7.0,181666666.6061111
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,펄스 컴팩트카,승용차 및 SUV,2,50000000,2023-04-25,4,4,595000000,4.0,1,120,3,6.0,148749999.96281248
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,네오 SUV,승용차 및 SUV,3,165000000,2023-05-02,2,5,760000000,3.6,1,120,7,6.2,151999999.9696
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,루미너스 리무진,승용차 및 SUV,5,450000000,2023-05-06,1,6,1210000000,3.2,0,120,4,5.8,201666666.63305554
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,솔라 SUV,승용차 및 SUV,5,250000000,2023-05-07,5,7,1460000000,3.4,0,120,1,5.1,208571428.54163265
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,펄스 컴팩트카,승용차 및 SUV,3,75000000,2023-05-09,1,8,1535000000,3.1,0,120,2,4.8,191874999.97601563
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,오메가 컴팩트카,승용차 및 SUV,1,23000000,2023-05-10,3,9,1558000000,3.1,0,120,1,4.3,173111111.09187654
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,펄스 컴팩트카,승용차 및 SUV,2,50000000,2023-05-17,1,10,1608000000,2.9,0,120,7,4.6,160799999.98392
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,오메가 컴팩트카,승용차 및 SUV,4,92000000,2023-05-27,4,11,1700000000,3.0,0,120,10,5.1,154545454.53140497
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,제타 컴팩트카,승용차 및 SUV,5,100000000,2023-05-28,5,12,1800000000,3.2,0,120,1,4.8,149999999.9875
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,솔라 SUV,승용차 및 SUV,2,100000000,2023-06-08,2,13,1900000000,3.1,0,120,11,5.2,146153846.14260355
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,에스트라 세단,승용차 및 SUV,1,65000000,2023-06-13,2,14,1965000000,3.0,0,120,5,5.2,140357142.84711733
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,오메가 컴팩트카,승용차 및 SUV,2,46000000,2023-06-28,3,15,2011000000,3.0,0,120,15,5.9,134066666.6577289
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,루미너스 리무진,승용차 및 SUV,5,450000000,2023-07-13,3,16,2461000000,3.0,0,120,15,6.4,153812499.99038672
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,스텔라 세단,승용차 및 SUV,2,90000000,2023-07-15,2,17,2551000000,2.9,0,120,2,6.2,150058823.52058476
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,제타 컴팩트카,승용차 및 SUV,2,40000000,2023-07-17,2,18,2591000000,2.9,0,120,2,5.9,143944444.43644753
customer47@naver.com,Hayes-Rowland,라이드 셰어링/카풀 서비스 기업,대기업,전북특별자치도,2023-03-23,2023-07-21,오메가 컴팩트카,승용차 및 SUV,5,115000000,2023-07-18,2,19,2706000000,2.8,0,120,1,5.7,142421052.6240831
customer480@naver.com,"Winters, Madden and Glass",운전학원,소기업,경상남도,2021-05-13,2022-03-01,솔라 SUV,승용차 및 SUV,4,200000000,2021-08-16,1,1,200000000,1.0,1,292,0,0.0,199999999.79999998
customer480@naver.com,"Winters, Madden and Glass",운전학원,소기업,경상남도,2021-05-13,2022-03-01,에스트라 세단,승용차 및 SUV,1,65000000,2021-10-09,1,2,265000000,1.0,1,292,54,27.0,132499999.93374999
customer480@naver.com,"Winters, Madden and Glass",운전학원,소기업,경상남도,2021-05-13,2022-03-01,제타 컴팩트카,승용차 및 SUV,5,100000000,2022-01-29,4,3,365000000,2.0,1,292,112,55.3,121666666.6261111
customer481@gmail.com,"Nelson, Allen and Whitaker",소규모 물품 배달 서비스 회사,중소기업,대전광역시,2020-10-22,2022-07-29,솔라 SUV,승용차 및 SUV,3,150000000,2020-12-05,2,1,150000000,2.0,1,645,0,0.0,149999999.85
customer481@gmail.com,"Nelson, Allen and Whitaker",소규모 물품 배달 서비스 회사,중소기업,대전광역시,2020-10-22,2022-07-29,스텔라 세단,승용차 및 SUV,5,225000000,2022-01-13,2,2,375000000,2.0,1,645,404,202.0,187499999.90625
customer481@gmail.com,"Nelson, Allen and Whitaker",소규모 물품 배달 서비스 회사,중소기업,대전광역시,2020-10-22,2022-07-29,스텔라 세단,승용차 및 SUV,4,180000000,2022-01-15,1,3,555000000,1.7,1,645,2,135.3,184999999.93833333
customer482@hanmail.net,Russell Ltd,중고차 딜러,중견기업,경기도,2023-08-12,2023-08-14,펄스 컴팩트카,승용차 및 SUV,2,50000000,2023-08-12,5,1,50000000,5.0,1,2,0,0.0,49999999.949999996
customer482@hanmail.net,Russell Ltd,중고차 딜러,중견기업,경기도,2023-08-12,2023-08-14,제타 컴팩트카,승용차 및 SUV,2,40000000,2023-08-12,3,2,90000000,4.0,1,2,0,0.0,44999999.9775
customer482@hanmail.net,Russell Ltd,중고차 딜러,중견기업,경기도,2023-08-12,2023-08-14,에스트라 세단,승용차 및 SUV,4,260000000,2023-08-12,4,3,350000000,4.0,1,2,0,0.0,116666666.62777777
customer482@hanmail.net,Russell Ltd,중고차 딜러,중견기업,경기도,2023-08-12,2023-08-14,루미너스 리무진,승용차 및 SUV,5,450000000,2023-08-13,4,4,800000000,4.0,1,2,1,0.2,199999999.95
customer482@hanmail.net,Russell Ltd,중고차 딜러,중견기업,경기도,2023-08-12,2023-08-14,펄스 컴팩트카,승용차 및 SUV,4,100000000,2023-08-13,4,5,900000000,4.0,1,2,0,0.2,179999999.964
customer482@hanmail.net,Russell Ltd,중고차 딜러,중견기업,경기도,2023-08-12,2023-08-14,사이버 트럭,상용차 및 픽업트럭,1,60000000,2023-08-13,4,6,960000000,4.0,1,2,0,0.2,159999999.97333333
customer482@hanmail.net,Russell Ltd,중고차 딜러,중견기업,경기도,2023-08-12,2023-08-14,에스트라 세단,승용차 및 SUV,3,195000000,2023-08-13,4,7,1155000000,4.0,0,2,0,0.1,164999999.97642857
