CustomerID,회사명,업종,회사 규모,지역,가입 일자,최근 서비스 이용 날짜,구매 횟수,총 거래 금액,이탈 여부,모델명,구매 가격,구매 일자,평점,평균 평점
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,펄스 컴팩트카,25000000,2020-09-29,3,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,에스트라 세단,65000000,2019-04-26,5,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,오메가 컴팩트카,23000000,2021-04-25,2,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,제타 컴팩트카,20000000,2020-09-28,2,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,에스트라 세단,65000000,2021-06-27,4,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,루미너스 리무진,90000000,2021-04-15,2,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,스텔라 세단,45000000,2021-06-03,4,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,솔라 SUV,50000000,2019-06-25,2,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,네오 SUV,55000000,2021-11-18,2,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,루미너스 리무진,90000000,2021-06-07,2,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,루미너스 리무진,90000000,2021-08-17,2,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,펄스 컴팩트카,25000000,2019-07-06,3,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,네오 SUV,55000000,2020-11-06,5,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,네오 SUV,55000000,2020-11-27,4,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,오메가 컴팩트카,23000000,2021-05-30,2,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,에스트라 세단,65000000,2020-08-11,4,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,네오 SUV,55000000,2020-10-09,4,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,오메가 컴팩트카,23000000,2019-09-28,3,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,루미너스 리무진,90000000,2021-11-02,2,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,펄스 컴팩트카,25000000,2020-11-11,3,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,펄스 컴팩트카,25000000,2020-03-10,3,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,네오 SUV,55000000,2019-04-24,1,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,오메가 컴팩트카,23000000,2019-06-23,2,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,솔라 SUV,50000000,2021-04-16,5,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,네오 SUV,55000000,2020-06-28,2,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,루미너스 리무진,90000000,2020-11-27,3,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,펄스 컴팩트카,25000000,2021-05-10,4,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,루미너스 리무진,90000000,2019-12-04,1,2.8
customer298@kakao.com,Lee Group,라이드 셰어링/카풀 서비스 기업,대기업,대구광역시,2019-03-15,2022-01-25,30,1497000000,1,펄스 컴팩트카,25000000,2020-12-21,2,2.8
customer299@naver.com,Archer-Rodriguez,물류/운송회사,중견기업,전라남도,2015-11-06,2023-01-02,7,460000000,1,타이탄 카고 트럭,70000000,2020-02-20,1,2.71
customer299@naver.com,Archer-Rodriguez,물류/운송회사,중견기업,전라남도,2015-11-06,2023-01-02,7,460000000,1,사이버 트럭,60000000,2017-07-23,4,2.71
customer299@naver.com,Archer-Rodriguez,물류/운송회사,중견기업,전라남도,2015-11-06,2023-01-02,7,460000000,1,사이버 트럭,60000000,2018-10-20,2,2.71
customer299@naver.com,Archer-Rodriguez,물류/운송회사,중견기업,전라남도,2015-11-06,2023-01-02,7,460000000,1,사이버 트럭,60000000,2018-07-21,4,2.71
customer299@naver.com,Archer-Rodriguez,물류/운송회사,중견기업,전라남도,2015-11-06,2023-01-02,7,460000000,1,타이탄 카고 트럭,70000000,2022-08-11,4,2.71
customer299@naver.com,Archer-Rodriguez,물류/운송회사,중견기업,전라남도,2015-11-06,2023-01-02,7,460000000,1,타이탄 카고 트럭,70000000,2019-04-26,3,2.71
customer299@naver.com,Archer-Rodriguez,물류/운송회사,중견기업,전라남도,2015-11-06,2023-01-02,7,460000000,1,타이탄 카고 트럭,70000000,2021-08-24,1,2.71
customer300@kakao.com,Stark Ltd,공유 차량 서비스 기업,소기업,충청남도,2016-08-17,2019-05-30,1,65000000,1,에스트라 세단,65000000,2017-07-02,5,5.0
customer301@kakao.com,Martin Group,소규모 물품 배달 서비스 회사,중소기업,대전광역시,2020-05-17,2020-12-12,7,445000000,0,오로라 미니버스,75000000,2020-06-08,2,3.29
customer301@kakao.com,Martin Group,소규모 물품 배달 서비스 회사,중소기업,대전광역시,2020-05-17,2020-12-12,7,445000000,0,네오 SUV,55000000,2020-06-27,4,3.29
customer301@kakao.com,Martin Group,소규모 물품 배달 서비스 회사,중소기업,대전광역시,2020-05-17,2020-12-12,7,445000000,0,제타 컴팩트카,20000000,2020-07-25,5,3.29
customer301@kakao.com,Martin Group,소규모 물품 배달 서비스 회사,중소기업,대전광역시,2020-05-17,2020-12-12,7,445000000,0,에스트라 세단,65000000,2020-07-14,4,3.29
customer301@kakao.com,Martin Group,소규모 물품 배달 서비스 회사,중소기업,대전광역시,2020-05-17,2020-12-12,7,445000000,0,제타 컴팩트카,20000000,2020-09-24,3,3.29
customer301@kakao.com,Martin Group,소규모 물품 배달 서비스 회사,중소기업,대전광역시,2020-05-17,2020-12-12,7,445000000,0,루미너스 리무진,90000000,2020-06-25,3,3.29
customer301@kakao.com,Martin Group,소규모 물품 배달 서비스 회사,중소기업,대전광역시,2020-05-17,2020-12-12,7,445000000,0,퓨전 일렉트릭 버스,120000000,2020-12-02,2,3.29
customer302@naver.com,Reilly-Adams,운전학원,소기업,강원특별자치도,2019-11-18,2020-08-25,2,115000000,1,타이탄 카고 트럭,70000000,2020-05-14,3,2.5
customer302@naver.com,Reilly-Adams,운전학원,소기업,강원특별자치도,2019-11-18,2020-08-25,2,115000000,1,스텔라 세단,45000000,2020-06-13,2,2.5
customer303@gmail.com,Kim-Weaver,중고차 딜러,중소기업,세종특별자치시,2016-12-23,2024-02-05,5,265000000,0,솔라 SUV,50000000,2021-11-27,5,3.2
customer303@gmail.com,Kim-Weaver,중고차 딜러,중소기업,세종특별자치시,2016-12-23,2024-02-05,5,265000000,0,루미너스 리무진,90000000,2023-11-09,3,3.2
customer303@gmail.com,Kim-Weaver,중고차 딜러,중소기업,세종특별자치시,2016-12-23,2024-02-05,5,265000000,0,네오 SUV,55000000,2023-01-19,3,3.2
customer303@gmail.com,Kim-Weaver,중고차 딜러,중소기업,세종특별자치시,2016-12-23,2024-02-05,5,265000000,0,펄스 컴팩트카,25000000,2020-07-01,4,3.2
customer303@gmail.com,Kim-Weaver,중고차 딜러,중소기업,세종특별자치시,2016-12-23,2024-02-05,5,265000000,0,스텔라 세단,45000000,2019-06-04,1,3.2
customer304@daum.net,Clark Group,중고차 딜러,중소기업,충청북도,2019-08-25,2024-05-11,3,160000000,0,에스트라 세단,65000000,2021-11-17,2,1.67
customer304@daum.net,Clark Group,중고차 딜러,중소기업,충청북도,2019-08-25,2024-05-11,3,160000000,0,타이탄 카고 트럭,70000000,2022-11-02,2,1.67
customer304@daum.net,Clark Group,중고차 딜러,중소기업,충청북도,2019-08-25,2024-05-11,3,160000000,0,펄스 컴팩트카,25000000,2023-02-08,1,1.67
customer305@gmail.com,Mays-Thompson,정부 및 공공기관,중견기업,대전광역시,2023-09-11,2023-12-15,15,860000000,0,펄스 컴팩트카,25000000,2023-09-30,5,3.4
customer305@gmail.com,Mays-Thompson,정부 및 공공기관,중견기업,대전광역시,2023-09-11,2023-12-15,15,860000000,0,펄스 컴팩트카,25000000,2023-12-14,5,3.4
customer305@gmail.com,Mays-Thompson,정부 및 공공기관,중견기업,대전광역시,2023-09-11,2023-12-15,15,860000000,0,스텔라 세단,45000000,2023-11-23,2,3.4
customer305@gmail.com,Mays-Thompson,정부 및 공공기관,중견기업,대전광역시,2023-09-11,2023-12-15,15,860000000,0,솔라 SUV,50000000,2023-10-28,4,3.4
customer305@gmail.com,Mays-Thompson,정부 및 공공기관,중견기업,대전광역시,2023-09-11,2023-12-15,15,860000000,0,에스트라 세단,65000000,2023-11-08,4,3.4
customer305@gmail.com,Mays-Thompson,정부 및 공공기관,중견기업,대전광역시,2023-09-11,2023-12-15,15,860000000,0,오로라 미니버스,75000000,2023-10-17,3,3.4
customer305@gmail.com,Mays-Thompson,정부 및 공공기관,중견기업,대전광역시,2023-09-11,2023-12-15,15,860000000,0,펄스 컴팩트카,25000000,2023-10-19,2,3.4
customer305@gmail.com,Mays-Thompson,정부 및 공공기관,중견기업,대전광역시,2023-09-11,2023-12-15,15,860000000,0,오로라 미니버스,75000000,2023-09-14,5,3.4
customer305@gmail.com,Mays-Thompson,정부 및 공공기관,중견기업,대전광역시,2023-09-11,2023-12-15,15,860000000,0,스텔라 세단,45000000,2023-09-25,4,3.4
customer305@gmail.com,Mays-Thompson,정부 및 공공기관,중견기업,대전광역시,2023-09-11,2023-12-15,15,860000000,0,오로라 미니버스,75000000,2023-12-09,2,3.4
customer305@gmail.com,Mays-Thompson,정부 및 공공기관,중견기업,대전광역시,2023-09-11,2023-12-15,15,860000000,0,제타 컴팩트카,20000000,2023-11-06,3,3.4
customer305@gmail.com,Mays-Thompson,정부 및 공공기관,중견기업,대전광역시,2023-09-11,2023-12-15,15,860000000,0,퓨전 일렉트릭 버스,120000000,2023-10-27,2,3.4
customer305@gmail.com,Mays-Thompson,정부 및 공공기관,중견기업,대전광역시,2023-09-11,2023-12-15,15,860000000,0,오로라 미니버스,75000000,2023-12-13,3,3.4
customer305@gmail.com,Mays-Thompson,정부 및 공공기관,중견기업,대전광역시,2023-09-11,2023-12-15,15,860000000,0,루미너스 리무진,90000000,2023-11-19,4,3.4
customer305@gmail.com,Mays-Thompson,정부 및 공공기관,중견기업,대전광역시,2023-09-11,2023-12-15,15,860000000,0,솔라 SUV,50000000,2023-11-08,3,3.4
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,오메가 컴팩트카,23000000,2019-01-04,4,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,펄스 컴팩트카,25000000,2017-05-04,2,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,오메가 컴팩트카,23000000,2019-06-18,3,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,루미너스 리무진,90000000,2017-10-05,1,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,펄스 컴팩트카,25000000,2018-11-22,4,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,루미너스 리무진,90000000,2019-09-25,3,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,제타 컴팩트카,20000000,2018-03-10,4,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,펄스 컴팩트카,25000000,2019-08-29,1,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,루미너스 리무진,90000000,2018-10-05,4,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,에스트라 세단,65000000,2019-10-04,2,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,제타 컴팩트카,20000000,2019-09-09,3,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,타이탄 카고 트럭,70000000,2019-04-22,2,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,스텔라 세단,45000000,2018-03-21,2,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,제타 컴팩트카,20000000,2017-09-30,4,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,솔라 SUV,50000000,2019-02-13,4,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,솔라 SUV,50000000,2018-01-02,1,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,제타 컴팩트카,20000000,2018-01-16,5,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,루미너스 리무진,90000000,2019-06-22,4,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,에스트라 세단,65000000,2018-11-17,5,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,스텔라 세단,45000000,2017-10-13,3,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,솔라 SUV,50000000,2018-12-29,2,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,사이버 트럭,60000000,2019-08-20,2,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,솔라 SUV,50000000,2017-11-11,3,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,네오 SUV,55000000,2019-02-05,1,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,제타 컴팩트카,20000000,2017-10-18,3,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,사이버 트럭,60000000,2017-07-17,5,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,스텔라 세단,45000000,2019-06-03,2,2.93
customer306@hanmail.net,Abbott-Tucker,중고차 딜러,대기업,경기도,2017-01-18,2020-01-06,28,1336000000,0,스텔라 세단,45000000,2017-05-04,3,2.93
customer307@naver.com,"Owen, Chavez and Flowers",소규모 물품 배달 서비스 회사,중견기업,대전광역시,2021-01-31,2021-08-09,13,696000000,1,오로라 미니버스,75000000,2021-05-08,5,2.92
customer307@naver.com,"Owen, Chavez and Flowers",소규모 물품 배달 서비스 회사,중견기업,대전광역시,2021-01-31,2021-08-09,13,696000000,1,에스트라 세단,65000000,2021-02-17,4,2.92
customer307@naver.com,"Owen, Chavez and Flowers",소규모 물품 배달 서비스 회사,중견기업,대전광역시,2021-01-31,2021-08-09,13,696000000,1,에스트라 세단,65000000,2021-05-18,4,2.92
customer307@naver.com,"Owen, Chavez and Flowers",소규모 물품 배달 서비스 회사,중견기업,대전광역시,2021-01-31,2021-08-09,13,696000000,1,제타 컴팩트카,20000000,2021-02-24,1,2.92
customer307@naver.com,"Owen, Chavez and Flowers",소규모 물품 배달 서비스 회사,중견기업,대전광역시,2021-01-31,2021-08-09,13,696000000,1,루미너스 리무진,90000000,2021-02-07,2,2.92
customer307@naver.com,"Owen, Chavez and Flowers",소규모 물품 배달 서비스 회사,중견기업,대전광역시,2021-01-31,2021-08-09,13,696000000,1,오메가 컴팩트카,23000000,2021-04-05,4,2.92
customer307@naver.com,"Owen, Chavez and Flowers",소규모 물품 배달 서비스 회사,중견기업,대전광역시,2021-01-31,2021-08-09,13,696000000,1,에스트라 세단,65000000,2021-06-06,3,2.92
customer307@naver.com,"Owen, Chavez and Flowers",소규모 물품 배달 서비스 회사,중견기업,대전광역시,2021-01-31,2021-08-09,13,696000000,1,제타 컴팩트카,20000000,2021-06-23,2,2.92
customer307@naver.com,"Owen, Chavez and Flowers",소규모 물품 배달 서비스 회사,중견기업,대전광역시,2021-01-31,2021-08-09,13,696000000,1,펄스 컴팩트카,25000000,2021-06-08,2,2.92
customer307@naver.com,"Owen, Chavez and Flowers",소규모 물품 배달 서비스 회사,중견기업,대전광역시,2021-01-31,2021-08-09,13,696000000,1,네오 SUV,55000000,2021-07-18,3,2.92
customer307@naver.com,"Owen, Chavez and Flowers",소규모 물품 배달 서비스 회사,중견기업,대전광역시,2021-01-31,2021-08-09,13,696000000,1,오메가 컴팩트카,23000000,2021-06-12,4,2.92
customer307@naver.com,"Owen, Chavez and Flowers",소규모 물품 배달 서비스 회사,중견기업,대전광역시,2021-01-31,2021-08-09,13,696000000,1,솔라 SUV,50000000,2021-03-16,2,2.92
customer307@naver.com,"Owen, Chavez and Flowers",소규모 물품 배달 서비스 회사,중견기업,대전광역시,2021-01-31,2021-08-09,13,696000000,1,퓨전 일렉트릭 버스,120000000,2021-02-23,2,2.92
customer308@naver.com,"Owens, Sanders and Hall",라이드 셰어링/카풀 서비스 기업,중소기업,세종특별자치시,2015-01-20,2019-01-05,7,297000000,1,오메가 컴팩트카,23000000,2015-06-11,3,2.86
customer308@naver.com,"Owens, Sanders and Hall",라이드 셰어링/카풀 서비스 기업,중소기업,세종특별자치시,2015-01-20,2019-01-05,7,297000000,1,펄스 컴팩트카,25000000,2018-04-18,3,2.86
customer308@naver.com,"Owens, Sanders and Hall",라이드 셰어링/카풀 서비스 기업,중소기업,세종특별자치시,2015-01-20,2019-01-05,7,297000000,1,루미너스 리무진,90000000,2016-06-11,2,2.86
customer308@naver.com,"Owens, Sanders and Hall",라이드 셰어링/카풀 서비스 기업,중소기업,세종특별자치시,2015-01-20,2019-01-05,7,297000000,1,오메가 컴팩트카,23000000,2016-09-24,5,2.86
customer308@naver.com,"Owens, Sanders and Hall",라이드 셰어링/카풀 서비스 기업,중소기업,세종특별자치시,2015-01-20,2019-01-05,7,297000000,1,오메가 컴팩트카,23000000,2018-03-09,3,2.86
customer308@naver.com,"Owens, Sanders and Hall",라이드 셰어링/카풀 서비스 기업,중소기업,세종특별자치시,2015-01-20,2019-01-05,7,297000000,1,루미너스 리무진,90000000,2018-04-29,1,2.86
customer308@naver.com,"Owens, Sanders and Hall",라이드 셰어링/카풀 서비스 기업,중소기업,세종특별자치시,2015-01-20,2019-01-05,7,297000000,1,오메가 컴팩트카,23000000,2017-02-08,3,2.86
customer309@daum.net,"Price, Ballard and Coleman",운전학원,소기업,충청남도,2023-11-23,2024-08-14,2,85000000,0,제타 컴팩트카,20000000,2024-08-03,3,3.0
customer309@daum.net,"Price, Ballard and Coleman",운전학원,소기업,충청남도,2023-11-23,2024-08-14,2,85000000,0,에스트라 세단,65000000,2024-08-05,3,3.0
customer310@hanmail.net,Contreras-Knapp,공유 차량 서비스 기업,대기업,울산광역시,2022-02-22,2022-11-16,16,716000000,1,제타 컴팩트카,20000000,2022-09-28,2,3.0
customer310@hanmail.net,Contreras-Knapp,공유 차량 서비스 기업,대기업,울산광역시,2022-02-22,2022-11-16,16,716000000,1,제타 컴팩트카,20000000,2022-06-21,4,3.0
customer310@hanmail.net,Contreras-Knapp,공유 차량 서비스 기업,대기업,울산광역시,2022-02-22,2022-11-16,16,716000000,1,오메가 컴팩트카,23000000,2022-08-06,4,3.0
customer310@hanmail.net,Contreras-Knapp,공유 차량 서비스 기업,대기업,울산광역시,2022-02-22,2022-11-16,16,716000000,1,솔라 SUV,50000000,2022-09-01,3,3.0
customer310@hanmail.net,Contreras-Knapp,공유 차량 서비스 기업,대기업,울산광역시,2022-02-22,2022-11-16,16,716000000,1,사이버 트럭,60000000,2022-04-02,2,3.0
customer310@hanmail.net,Contreras-Knapp,공유 차량 서비스 기업,대기업,울산광역시,2022-02-22,2022-11-16,16,716000000,1,네오 SUV,55000000,2022-08-02,3,3.0
customer310@hanmail.net,Contreras-Knapp,공유 차량 서비스 기업,대기업,울산광역시,2022-02-22,2022-11-16,16,716000000,1,네오 SUV,55000000,2022-10-05,5,3.0
customer310@hanmail.net,Contreras-Knapp,공유 차량 서비스 기업,대기업,울산광역시,2022-02-22,2022-11-16,16,716000000,1,제타 컴팩트카,20000000,2022-07-23,4,3.0
customer310@hanmail.net,Contreras-Knapp,공유 차량 서비스 기업,대기업,울산광역시,2022-02-22,2022-11-16,16,716000000,1,스텔라 세단,45000000,2022-08-10,1,3.0
customer310@hanmail.net,Contreras-Knapp,공유 차량 서비스 기업,대기업,울산광역시,2022-02-22,2022-11-16,16,716000000,1,사이버 트럭,60000000,2022-07-02,4,3.0
customer310@hanmail.net,Contreras-Knapp,공유 차량 서비스 기업,대기업,울산광역시,2022-02-22,2022-11-16,16,716000000,1,사이버 트럭,60000000,2022-04-20,4,3.0
customer310@hanmail.net,Contreras-Knapp,공유 차량 서비스 기업,대기업,울산광역시,2022-02-22,2022-11-16,16,716000000,1,네오 SUV,55000000,2022-10-15,2,3.0
customer310@hanmail.net,Contreras-Knapp,공유 차량 서비스 기업,대기업,울산광역시,2022-02-22,2022-11-16,16,716000000,1,스텔라 세단,45000000,2022-10-23,2,3.0
customer310@hanmail.net,Contreras-Knapp,공유 차량 서비스 기업,대기업,울산광역시,2022-02-22,2022-11-16,16,716000000,1,에스트라 세단,65000000,2022-03-09,4,3.0
customer310@hanmail.net,Contreras-Knapp,공유 차량 서비스 기업,대기업,울산광역시,2022-02-22,2022-11-16,16,716000000,1,오메가 컴팩트카,23000000,2022-09-19,3,3.0
customer310@hanmail.net,Contreras-Knapp,공유 차량 서비스 기업,대기업,울산광역시,2022-02-22,2022-11-16,16,716000000,1,사이버 트럭,60000000,2022-10-05,1,3.0
customer311@daum.net,Collins Ltd,소규모 물품 배달 서비스 회사,대기업,인천광역시,2017-04-05,2018-08-07,28,1699000000,1,오메가 컴팩트카,23000000,2018-02-02,2,2.96
customer311@daum.net,Collins Ltd,소규모 물품 배달 서비스 회사,대기업,인천광역시,2017-04-05,2018-08-07,28,1699000000,1,오메가 컴팩트카,23000000,2018-05-10,3,2.96
customer311@daum.net,Collins Ltd,소규모 물품 배달 서비스 회사,대기업,인천광역시,2017-04-05,2018-08-07,28,1699000000,1,오로라 미니버스,75000000,2017-11-29,5,2.96
customer311@daum.net,Collins Ltd,소규모 물품 배달 서비스 회사,대기업,인천광역시,2017-04-05,2018-08-07,28,1699000000,1,루미너스 리무진,90000000,2017-08-03,3,2.96
customer311@daum.net,Collins Ltd,소규모 물품 배달 서비스 회사,대기업,인천광역시,2017-04-05,2018-08-07,28,1699000000,1,오로라 미니버스,75000000,2017-05-05,2,2.96
customer311@daum.net,Collins Ltd,소규모 물품 배달 서비스 회사,대기업,인천광역시,2017-04-05,2018-08-07,28,1699000000,1,펄스 컴팩트카,25000000,2018-03-31,3,2.96
customer311@daum.net,Collins Ltd,소규모 물품 배달 서비스 회사,대기업,인천광역시,2017-04-05,2018-08-07,28,1699000000,1,네오 SUV,55000000,2018-01-30,4,2.96
customer311@daum.net,Collins Ltd,소규모 물품 배달 서비스 회사,대기업,인천광역시,2017-04-05,2018-08-07,28,1699000000,1,오로라 미니버스,75000000,2017-10-12,3,2.96
customer311@daum.net,Collins Ltd,소규모 물품 배달 서비스 회사,대기업,인천광역시,2017-04-05,2018-08-07,28,1699000000,1,퓨전 일렉트릭 버스,120000000,2017-09-23,2,2.96
customer311@daum.net,Collins Ltd,소규모 물품 배달 서비스 회사,대기업,인천광역시,2017-04-05,2018-08-07,28,1699000000,1,네오 SUV,55000000,2017-12-09,4,2.96
customer311@daum.net,Collins Ltd,소규모 물품 배달 서비스 회사,대기업,인천광역시,2017-04-05,2018-08-07,28,1699000000,1,펄스 컴팩트카,25000000,2017-05-13,2,2.96
customer311@daum.net,Collins Ltd,소규모 물품 배달 서비스 회사,대기업,인천광역시,2017-04-05,2018-08-07,28,1699000000,1,오로라 미니버스,75000000,2017-06-10,3,2.96
customer311@daum.net,Collins Ltd,소규모 물품 배달 서비스 회사,대기업,인천광역시,2017-04-05,2018-08-07,28,1699000000,1,퓨전 일렉트릭 버스,120000000,2017-05-05,3,2.96
customer311@daum.net,Collins Ltd,소규모 물품 배달 서비스 회사,대기업,인천광역시,2017-04-05,2018-08-07,28,1699000000,1,에스트라 세단,65000000,2017-12-14,4,2.96
customer311@daum.net,Collins Ltd,소규모 물품 배달 서비스 회사,대기업,인천광역시,2017-04-05,2018-08-07,28,1699000000,1,퓨전 일렉트릭 버스,120000000,2018-07-17,3,2.96
customer311@daum.net,Collins Ltd,소규모 물품 배달 서비스 회사,대기업,인천광역시,2017-04-05,2018-08-07,28,1699000000,1,스텔라 세단,45000000,2018-04-03,2,2.96
