CustomerID,회사명,업종,회사 규모,지역,가입 일자,최근 서비스 이용 날짜,모델명,분류종,구매 갯수,구매 가격,구매 일자,평점,구매 횟수,총 구매 금액,평균 평점,이탈 여부,가입 기간,구매 주기,평균 구매 주기,평균 구매 금액,Business_Cluster,Transaction_Cluster,Product_Cluster
customer585@hanmail.net,Welch Group,중고차 딜러,중소기업,대구광역시,2020-09-24,2024-09-29,루미너스 리무진,승용차 및 SUV,4,360000000,2023-02-18,1,3,750000000,2.3,0,1466,270,97.7,249999999.91666663,0,2,1
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,솔라 SUV,승용차 및 SUV,2,100000000,2021-09-29,3,1,100000000,3.0,0,986,0,0.0,99999999.9,1,2,1
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,네오 SUV,승용차 및 SUV,3,165000000,2021-10-25,2,2,265000000,2.5,0,986,26,13.0,132499999.93375,1,2,1
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,사이버 트럭,상용차 및 픽업트럭,3,180000000,2021-12-21,2,3,445000000,2.3,0,986,57,27.7,148333333.28388888,1,2,2
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,네오 SUV,승용차 및 SUV,1,55000000,2022-03-19,2,4,500000000,2.2,0,986,88,42.8,124999999.96875,1,2,1
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,네오 SUV,승용차 및 SUV,3,165000000,2022-05-09,1,5,665000000,2.0,0,986,51,44.4,132999999.9734,1,2,1
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,사이버 트럭,상용차 및 픽업트럭,2,120000000,2022-06-16,5,6,785000000,2.5,0,986,38,43.3,130833333.31152776,1,2,2
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,제타 컴팩트카,승용차 및 SUV,3,60000000,2022-08-25,3,7,845000000,2.6,0,986,70,47.1,120714285.6970408,1,2,1
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,네오 SUV,승용차 및 SUV,2,110000000,2022-09-02,3,8,955000000,2.6,0,986,8,42.2,119374999.98507813,1,2,1
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,루미너스 리무진,승용차 및 SUV,5,450000000,2022-09-08,4,9,1405000000,2.8,0,986,6,38.2,156111111.09376544,1,2,1
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,솔라 SUV,승용차 및 SUV,5,250000000,2022-10-27,2,10,1655000000,2.7,0,986,49,39.3,165499999.98345,1,2,1
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,솔라 SUV,승용차 및 SUV,5,250000000,2022-11-25,4,11,1905000000,2.8,0,986,29,38.4,173181818.16607437,1,2,1
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,펄스 컴팩트카,승용차 및 SUV,4,100000000,2022-12-15,3,12,2005000000,2.8,0,986,20,36.8,167083333.31940973,1,2,3
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,솔라 SUV,승용차 및 SUV,5,250000000,2023-02-04,5,13,2255000000,3.0,0,986,51,37.9,173461538.44819528,1,2,1
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,솔라 SUV,승용차 및 SUV,3,150000000,2023-04-17,5,14,2405000000,3.1,0,986,72,40.4,171785714.27344388,1,2,1
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,에스트라 세단,승용차 및 SUV,3,195000000,2023-05-07,5,15,2600000000,3.3,0,986,20,39.0,173333333.3217778,1,2,4
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,스텔라 세단,승용차 및 SUV,1,45000000,2023-05-30,5,16,2645000000,3.4,0,986,23,38.0,165312499.98966798,1,2,0
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,제타 컴팩트카,승용차 및 SUV,2,40000000,2023-10-02,4,17,2685000000,3.4,0,986,125,43.1,157941176.46129757,1,0,1
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,루미너스 리무진,승용차 및 SUV,5,450000000,2023-10-19,5,18,3135000000,3.5,0,986,17,41.7,174166666.65699074,1,0,1
customer586@hanmail.net,Lopez-Vargas,공유 차량 서비스 기업,대기업,충청북도,2021-08-21,2024-05-03,솔라 SUV,승용차 및 SUV,2,100000000,2023-11-18,5,19,3235000000,3.6,0,986,30,41.1,170263157.88577563,1,0,1
customer587@daum.net,Russell-Lucero,소규모 물품 배달 서비스 회사,소기업,충청북도,2022-09-26,2024-07-25,에스트라 세단,승용차 및 SUV,1,65000000,2023-04-17,2,1,65000000,2.0,0,668,0,0.0,64999999.935,1,1,4
customer588@daum.net,Bailey-Chapman,물류/운송회사,중소기업,제주특별자치도,2020-09-21,2024-12-29,사이버 트럭,상용차 및 픽업트럭,3,180000000,2021-06-30,3,1,180000000,3.0,0,1560,0,0.0,179999999.82,1,2,2
customer588@daum.net,Bailey-Chapman,물류/운송회사,중소기업,제주특별자치도,2020-09-21,2024-12-29,사이버 트럭,상용차 및 픽업트럭,4,240000000,2022-04-25,2,2,420000000,2.5,0,1560,299,149.5,209999999.895,1,2,2
customer588@daum.net,Bailey-Chapman,물류/운송회사,중소기업,제주특별자치도,2020-09-21,2024-12-29,사이버 트럭,상용차 및 픽업트럭,5,300000000,2023-08-25,5,3,720000000,3.3,0,1560,487,262.0,239999999.92,1,2,2
customer588@daum.net,Bailey-Chapman,물류/운송회사,중소기업,제주특별자치도,2020-09-21,2024-12-29,사이버 트럭,상용차 및 픽업트럭,3,180000000,2024-02-11,3,4,900000000,3.2,0,1560,170,239.0,224999999.94375,1,2,2
customer588@daum.net,Bailey-Chapman,물류/운송회사,중소기업,제주특별자치도,2020-09-21,2024-12-29,사이버 트럭,상용차 및 픽업트럭,3,180000000,2024-03-15,4,5,1080000000,3.4,0,1560,33,197.8,215999999.9568,1,2,2
customer588@daum.net,Bailey-Chapman,물류/운송회사,중소기업,제주특별자치도,2020-09-21,2024-12-29,사이버 트럭,상용차 및 픽업트럭,1,60000000,2024-05-27,4,6,1140000000,3.5,0,1560,73,177.0,189999999.96833333,1,2,2
customer589@kakao.com,"Owens, White and Lang",공유 차량 서비스 기업,중소기업,경상남도,2023-11-23,2024-07-18,사이버 트럭,상용차 및 픽업트럭,2,120000000,2024-02-07,1,1,120000000,1.0,0,238,0,0.0,119999999.88,1,1,2
customer589@kakao.com,"Owens, White and Lang",공유 차량 서비스 기업,중소기업,경상남도,2023-11-23,2024-07-18,제타 컴팩트카,승용차 및 SUV,3,60000000,2024-03-30,3,2,180000000,2.0,0,238,52,26.0,89999999.955,1,1,1
customer589@kakao.com,"Owens, White and Lang",공유 차량 서비스 기업,중소기업,경상남도,2023-11-23,2024-07-18,솔라 SUV,승용차 및 SUV,4,200000000,2024-04-11,4,3,380000000,2.7,0,238,12,21.3,126666666.62444444,1,1,1
customer589@kakao.com,"Owens, White and Lang",공유 차량 서비스 기업,중소기업,경상남도,2023-11-23,2024-07-18,루미너스 리무진,승용차 및 SUV,1,90000000,2024-06-06,3,4,470000000,2.8,0,238,56,30.0,117499999.970625,1,1,1
customer58@naver.com,Ward PLC,소규모 물품 배달 서비스 회사,중견기업,경기도,2022-09-18,2024-10-01,루미너스 리무진,승용차 및 SUV,1,90000000,2022-10-06,3,1,90000000,3.0,0,744,0,0.0,89999999.91,1,1,1
customer58@naver.com,Ward PLC,소규모 물품 배달 서비스 회사,중견기업,경기도,2022-09-18,2024-10-01,제타 컴팩트카,승용차 및 SUV,1,20000000,2023-03-18,1,2,110000000,2.0,0,744,163,81.5,54999999.9725,1,1,1
customer58@naver.com,Ward PLC,소규모 물품 배달 서비스 회사,중견기업,경기도,2022-09-18,2024-10-01,네오 SUV,승용차 및 SUV,4,220000000,2023-03-31,4,3,330000000,2.7,0,744,13,58.7,109999999.96333332,1,1,1
customer58@naver.com,Ward PLC,소규모 물품 배달 서비스 회사,중견기업,경기도,2022-09-18,2024-10-01,에스트라 세단,승용차 및 SUV,4,260000000,2023-04-16,3,4,590000000,2.8,0,744,16,48.0,147499999.963125,1,2,4
customer58@naver.com,Ward PLC,소규모 물품 배달 서비스 회사,중견기업,경기도,2022-09-18,2024-10-01,스텔라 세단,승용차 및 SUV,2,90000000,2023-05-05,5,5,680000000,3.2,0,744,19,42.2,135999999.9728,1,2,0
customer58@naver.com,Ward PLC,소규모 물품 배달 서비스 회사,중견기업,경기도,2022-09-18,2024-10-01,퓨전 일렉트릭 버스,버스 및 대형,3,360000000,2023-10-31,5,6,1040000000,3.5,0,744,179,65.0,173333333.30444443,1,2,1
customer58@naver.com,Ward PLC,소규모 물품 배달 서비스 회사,중견기업,경기도,2022-09-18,2024-10-01,루미너스 리무진,승용차 및 SUV,2,180000000,2023-11-01,3,7,1220000000,3.4,0,744,1,55.9,174285714.26081634,1,2,1
customer58@naver.com,Ward PLC,소규모 물품 배달 서비스 회사,중견기업,경기도,2022-09-18,2024-10-01,네오 SUV,승용차 및 SUV,1,55000000,2023-11-08,1,8,1275000000,3.1,0,744,7,49.8,159374999.98007813,1,2,1
customer58@naver.com,Ward PLC,소규모 물품 배달 서비스 회사,중견기업,경기도,2022-09-18,2024-10-01,오메가 컴팩트카,승용차 및 SUV,4,92000000,2023-12-19,4,9,1367000000,3.2,0,744,41,48.8,151888888.87201235,1,2,1
customer58@naver.com,Ward PLC,소규모 물품 배달 서비스 회사,중견기업,경기도,2022-09-18,2024-10-01,제타 컴팩트카,승용차 및 SUV,4,80000000,2024-04-05,2,10,1447000000,3.1,0,744,108,54.7,144699999.98553,1,2,1
customer58@naver.com,Ward PLC,소규모 물품 배달 서비스 회사,중견기업,경기도,2022-09-18,2024-10-01,오메가 컴팩트카,승용차 및 SUV,5,115000000,2024-09-19,5,11,1562000000,3.3,0,744,167,64.9,141999999.98709092,1,2,1
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,네오 SUV,승용차 및 SUV,1,55000000,2023-07-24,4,1,55000000,4.0,0,244,0,0.0,54999999.94499999,1,1,1
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,제타 컴팩트카,승용차 및 SUV,5,100000000,2023-07-29,1,2,155000000,2.5,0,244,5,2.5,77499999.96124999,1,1,1
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,에스트라 세단,승용차 및 SUV,4,260000000,2023-08-17,2,3,415000000,2.3,0,244,19,8.0,138333333.2872222,1,1,4
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,사이버 트럭,상용차 및 픽업트럭,3,180000000,2023-09-29,3,4,595000000,2.5,0,244,43,16.8,148749999.96281248,1,1,2
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,오메가 컴팩트카,승용차 및 SUV,1,23000000,2023-10-12,2,5,618000000,2.4,0,244,13,16.0,123599999.97528,1,1,1
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,루미너스 리무진,승용차 및 SUV,2,180000000,2023-10-18,3,6,798000000,2.5,0,244,6,14.3,132999999.97783332,1,1,1
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,루미너스 리무진,승용차 및 SUV,1,90000000,2023-10-19,5,7,888000000,2.9,0,244,1,12.4,126857142.8390204,1,1,1
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,제타 컴팩트카,승용차 및 SUV,2,40000000,2023-11-17,1,8,928000000,2.6,0,244,29,14.5,115999999.9855,1,1,1
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,제타 컴팩트카,승용차 및 SUV,2,40000000,2023-11-24,5,9,968000000,2.9,0,244,7,13.7,107555555.54360494,1,1,1
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,타이탄 카고 트럭,상용차 및 픽업트럭,5,350000000,2023-11-27,2,10,1318000000,2.8,0,244,3,12.6,131799999.98682,1,1,1
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,스텔라 세단,승용차 및 SUV,4,180000000,2023-12-07,3,11,1498000000,2.8,0,244,10,12.4,136181818.169438,1,1,0
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,스텔라 세단,승용차 및 SUV,5,225000000,2023-12-25,5,12,1723000000,3.0,0,244,18,12.8,143583333.32136807,1,1,0
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,네오 SUV,승용차 및 SUV,3,165000000,2024-01-19,3,13,1888000000,3.0,0,244,25,13.8,145230769.21959764,1,0,1
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,루미너스 리무진,승용차 및 SUV,5,450000000,2024-02-02,2,14,2338000000,2.9,0,244,14,13.8,166999999.98807144,1,0,1
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,사이버 트럭,상용차 및 픽업트럭,1,60000000,2024-02-21,3,15,2398000000,2.9,0,244,19,14.1,159866666.6560089,1,0,2
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,사이버 트럭,상용차 및 픽업트럭,5,300000000,2024-02-27,2,16,2698000000,2.9,0,244,6,13.6,168624999.98946095,1,0,2
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,사이버 트럭,상용차 및 픽업트럭,1,60000000,2024-03-04,3,17,2758000000,2.9,0,244,6,13.2,162235294.1081038,1,0,2
customer590@kakao.com,Hawkins and Sons,공유 차량 서비스 기업,대기업,충청북도,2023-07-21,2024-03-21,제타 컴팩트카,승용차 및 SUV,3,60000000,2024-03-13,3,18,2818000000,2.9,0,244,9,12.9,156555555.546858,1,0,1
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,에스트라 세단,승용차 및 SUV,3,195000000,2021-04-07,2,1,195000000,2.0,1,621,0,0.0,194999999.805,0,1,4
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,에스트라 세단,승용차 및 SUV,2,130000000,2021-05-11,2,2,325000000,2.0,1,621,34,17.0,162499999.91875,0,1,4
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,솔라 SUV,승용차 및 SUV,2,100000000,2021-07-17,2,3,425000000,2.0,1,621,67,33.7,141666666.61944443,0,1,1
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,솔라 SUV,승용차 및 SUV,3,150000000,2021-07-18,3,4,575000000,2.2,1,621,1,25.5,143749999.9640625,0,1,1
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,펄스 컴팩트카,승용차 및 SUV,3,75000000,2021-07-24,5,5,650000000,2.8,1,621,6,21.6,129999999.974,0,1,3
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,솔라 SUV,승용차 및 SUV,3,150000000,2021-09-02,2,6,800000000,2.7,1,621,40,24.7,133333333.31111112,0,1,1
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,오로라 미니버스,버스 및 대형,3,225000000,2021-09-16,4,7,1025000000,2.9,0,621,14,23.1,146428571.40765306,0,1,1
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,퓨전 일렉트릭 버스,버스 및 대형,4,480000000,2021-09-21,1,8,1505000000,2.6,0,621,5,20.9,188124999.9764844,0,1,1
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,에스트라 세단,승용차 및 SUV,1,65000000,2021-11-10,3,9,1570000000,2.7,0,621,50,24.1,174444444.42506173,0,1,4
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,루미너스 리무진,승용차 및 SUV,5,450000000,2022-01-10,4,10,2020000000,2.8,0,621,61,27.8,201999999.9798,0,2,1
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,루미너스 리무진,승용차 및 SUV,2,180000000,2022-03-27,1,11,2200000000,2.6,0,621,76,32.2,199999999.98181817,0,2,1
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,에스트라 세단,승용차 및 SUV,4,260000000,2022-04-16,5,12,2460000000,2.8,0,621,20,31.2,204999999.98291665,0,0,4
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,루미너스 리무진,승용차 및 SUV,4,360000000,2022-08-05,3,13,2820000000,2.8,0,621,111,37.3,216923076.9063905,0,0,1
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,퓨전 일렉트릭 버스,버스 및 대형,4,480000000,2022-08-10,2,14,3300000000,2.8,0,621,5,35.0,235714285.69744897,0,0,1
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,오로라 미니버스,버스 및 대형,1,75000000,2022-08-20,5,15,3375000000,2.9,0,621,10,33.3,224999999.985,0,0,1
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,오메가 컴팩트카,승용차 및 SUV,5,115000000,2022-09-07,2,16,3490000000,2.9,0,621,18,32.4,218124999.9863672,0,0,1
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,오메가 컴팩트카,승용차 및 SUV,5,115000000,2022-09-13,5,17,3605000000,3.0,0,621,6,30.8,212058823.5169377,0,0,1
customer591@hanmail.net,"Brown, Villanueva and Stephens",정부 및 공공기관,대기업,경상남도,2021-04-05,2022-12-17,네오 SUV,승용차 및 SUV,4,220000000,2022-12-15,2,18,3825000000,2.9,0,621,93,34.3,212499999.98819444,0,0,1
customer592@kakao.com,Morales Group,건설/산업 장비 대여 업체,대기업,서울특별시,2020-06-21,2020-09-26,사이버 트럭,상용차 및 픽업트럭,1,60000000,2020-07-04,2,1,60000000,2.0,1,97,0,0.0,59999999.94,1,1,2
customer592@kakao.com,Morales Group,건설/산업 장비 대여 업체,대기업,서울특별시,2020-06-21,2020-09-26,사이버 트럭,상용차 및 픽업트럭,4,240000000,2020-07-25,2,2,300000000,2.0,1,97,21,10.5,149999999.92499998,1,1,2
customer592@kakao.com,Morales Group,건설/산업 장비 대여 업체,대기업,서울특별시,2020-06-21,2020-09-26,타이탄 카고 트럭,상용차 및 픽업트럭,2,140000000,2020-07-26,1,3,440000000,1.7,1,97,1,7.3,146666666.61777776,1,1,1
customer592@kakao.com,Morales Group,건설/산업 장비 대여 업체,대기업,서울특별시,2020-06-21,2020-09-26,사이버 트럭,상용차 및 픽업트럭,4,240000000,2020-07-28,1,4,680000000,1.5,1,97,2,6.0,169999999.9575,1,1,2
customer592@kakao.com,Morales Group,건설/산업 장비 대여 업체,대기업,서울특별시,2020-06-21,2020-09-26,사이버 트럭,상용차 및 픽업트럭,2,120000000,2020-07-30,2,5,800000000,1.6,1,97,2,5.2,159999999.968,1,1,2
customer592@kakao.com,Morales Group,건설/산업 장비 대여 업체,대기업,서울특별시,2020-06-21,2020-09-26,타이탄 카고 트럭,상용차 및 픽업트럭,5,350000000,2020-08-02,3,6,1150000000,1.8,1,97,3,4.8,191666666.63472223,1,1,1
customer592@kakao.com,Morales Group,건설/산업 장비 대여 업체,대기업,서울특별시,2020-06-21,2020-09-26,타이탄 카고 트럭,상용차 및 픽업트럭,1,70000000,2020-08-03,3,7,1220000000,2.0,1,97,1,4.3,174285714.26081634,1,1,1
customer592@kakao.com,Morales Group,건설/산업 장비 대여 업체,대기업,서울특별시,2020-06-21,2020-09-26,타이탄 카고 트럭,상용차 및 픽업트럭,4,280000000,2020-08-04,5,8,1500000000,2.4,1,97,1,3.9,187499999.9765625,1,1,1
customer592@kakao.com,Morales Group,건설/산업 장비 대여 업체,대기업,서울특별시,2020-06-21,2020-09-26,타이탄 카고 트럭,상용차 및 픽업트럭,2,140000000,2020-08-05,3,9,1640000000,2.4,1,97,1,3.6,182222222.2019753,1,1,1
customer592@kakao.com,Morales Group,건설/산업 장비 대여 업체,대기업,서울특별시,2020-06-21,2020-09-26,사이버 트럭,상용차 및 픽업트럭,1,60000000,2020-08-16,3,10,1700000000,2.5,1,97,11,4.3,169999999.983,1,1,2
customer592@kakao.com,Morales Group,건설/산업 장비 대여 업체,대기업,서울특별시,2020-06-21,2020-09-26,사이버 트럭,상용차 및 픽업트럭,2,120000000,2020-08-31,1,11,1820000000,2.4,1,97,15,5.3,165454545.43950412,1,1,2
customer592@kakao.com,Morales Group,건설/산업 장비 대여 업체,대기업,서울특별시,2020-06-21,2020-09-26,타이탄 카고 트럭,상용차 및 픽업트럭,2,140000000,2020-09-03,2,12,1960000000,2.3,1,97,3,5.1,163333333.31972224,1,1,1
customer592@kakao.com,Morales Group,건설/산업 장비 대여 업체,대기업,서울특별시,2020-06-21,2020-09-26,타이탄 카고 트럭,상용차 및 픽업트럭,4,280000000,2020-09-09,4,13,2240000000,2.5,1,97,6,5.2,172307692.29443786,1,0,1
customer592@kakao.com,Morales Group,건설/산업 장비 대여 업체,대기업,서울특별시,2020-06-21,2020-09-26,타이탄 카고 트럭,상용차 및 픽업트럭,2,140000000,2020-09-09,2,14,2380000000,2.4,1,97,0,4.8,169999999.98785713,1,0,1
customer592@kakao.com,Morales Group,건설/산업 장비 대여 업체,대기업,서울특별시,2020-06-21,2020-09-26,타이탄 카고 트럭,상용차 및 픽업트럭,5,350000000,2020-09-10,3,15,2730000000,2.5,1,97,1,4.5,181999999.98786667,1,0,1
customer593@hanmail.net,Johnson and Sons,정부 및 공공기관,소기업,울산광역시,2021-02-24,2024-10-17,펄스 컴팩트카,승용차 및 SUV,1,25000000,2022-12-25,1,1,25000000,1.0,0,1331,0,0.0,24999999.975,0,2,3
customer593@hanmail.net,Johnson and Sons,정부 및 공공기관,소기업,울산광역시,2021-02-24,2024-10-17,솔라 SUV,승용차 및 SUV,5,250000000,2023-04-19,5,2,275000000,3.0,0,1331,115,57.5,137499999.93125,0,2,1
customer594@kakao.com,Hopkins-Carpenter,택시회사,소기업,충청남도,2021-09-14,2022-01-11,제타 컴팩트카,승용차 및 SUV,3,60000000,2022-01-06,2,1,60000000,2.0,1,119,0,0.0,59999999.94,1,1,1
customer594@kakao.com,Hopkins-Carpenter,택시회사,소기업,충청남도,2021-09-14,2022-01-11,스텔라 세단,승용차 및 SUV,5,225000000,2022-01-08,5,2,285000000,3.5,1,119,2,1.0,142499999.92875,1,1,0
customer595@daum.net,"Lara, Jones and Estrada",정부 및 공공기관,중견기업,인천광역시,2023-11-10,2024-11-30,네오 SUV,승용차 및 SUV,1,55000000,2023-12-08,2,1,55000000,2.0,0,386,0,0.0,54999999.94499999,3,1,1
customer595@daum.net,"Lara, Jones and Estrada",정부 및 공공기관,중견기업,인천광역시,2023-11-10,2024-11-30,에스트라 세단,승용차 및 SUV,1,65000000,2024-01-24,1,2,120000000,1.5,0,386,47,23.5,59999999.97,3,1,4
customer595@daum.net,"Lara, Jones and Estrada",정부 및 공공기관,중견기업,인천광역시,2023-11-10,2024-11-30,루미너스 리무진,승용차 및 SUV,4,360000000,2024-03-27,1,3,480000000,1.3,0,386,63,36.7,159999999.94666666,3,1,1
customer595@daum.net,"Lara, Jones and Estrada",정부 및 공공기관,중견기업,인천광역시,2023-11-10,2024-11-30,스텔라 세단,승용차 및 SUV,2,90000000,2024-04-02,4,4,570000000,2.0,0,386,6,29.0,142499999.964375,3,1,0
customer595@daum.net,"Lara, Jones and Estrada",정부 및 공공기관,중견기업,인천광역시,2023-11-10,2024-11-30,제타 컴팩트카,승용차 및 SUV,4,80000000,2024-04-12,2,5,650000000,2.0,0,386,10,25.2,129999999.974,3,1,1
customer595@daum.net,"Lara, Jones and Estrada",정부 및 공공기관,중견기업,인천광역시,2023-11-10,2024-11-30,에스트라 세단,승용차 및 SUV,1,65000000,2024-05-22,3,6,715000000,2.2,0,386,40,27.7,119166666.64680555,3,1,4
customer595@daum.net,"Lara, Jones and Estrada",정부 및 공공기관,중견기업,인천광역시,2023-11-10,2024-11-30,솔라 SUV,승용차 및 SUV,3,150000000,2024-10-21,1,7,865000000,2.0,0,386,152,45.4,123571428.5537755,3,1,1
customer596@hanmail.net,"Swanson, Stein and Lang",운전학원,대기업,울산광역시,2020-11-12,2024-03-22,타이탄 카고 트럭,상용차 및 픽업트럭,3,210000000,2020-11-16,3,1,210000000,3.0,0,1226,0,0.0,209999999.79,2,2,1
customer596@hanmail.net,"Swanson, Stein and Lang",운전학원,대기업,울산광역시,2020-11-12,2024-03-22,제타 컴팩트카,승용차 및 SUV,5,100000000,2020-11-27,3,2,310000000,3.0,0,1226,11,5.5,154999999.92249998,2,2,1
customer596@hanmail.net,"Swanson, Stein and Lang",운전학원,대기업,울산광역시,2020-11-12,2024-03-22,스텔라 세단,승용차 및 SUV,4,180000000,2021-02-13,4,3,490000000,3.3,0,1226,78,29.7,163333333.27888888,2,2,0
customer596@hanmail.net,"Swanson, Stein and Lang",운전학원,대기업,울산광역시,2020-11-12,2024-03-22,펄스 컴팩트카,승용차 및 SUV,1,25000000,2021-02-18,2,4,515000000,3.0,0,1226,5,23.5,128749999.9678125,2,2,3
customer596@hanmail.net,"Swanson, Stein and Lang",운전학원,대기업,울산광역시,2020-11-12,2024-03-22,루미너스 리무진,승용차 및 SUV,4,360000000,2021-03-20,5,5,875000000,3.4,0,1226,30,24.8,174999999.965,2,2,1
customer596@hanmail.net,"Swanson, Stein and Lang",운전학원,대기업,울산광역시,2020-11-12,2024-03-22,루미너스 리무진,승용차 및 SUV,1,90000000,2021-05-01,2,6,965000000,3.2,0,1226,42,27.7,160833333.30652776,2,2,1
